Gene_name	Intron_coord	Strand	Annot	Coding	UTR
AGRN	chr1:1049451-1049566	+	True	True	False
AGRN	chr1:1049451-1049903	+	False	False	False
AGRN	chr1:1049795-1049903	+	True	True	False
AGRN	chr1:1050037-1050233	+	True	True	False
AGRN	chr1:1050329-1050427	+	True	True	False
AGRN	chr1:1050591-1050726	+	True	True	False
AGRN	chr1:1050591-1050732	+	False	True	False
AGRN	chr1:1050837-1051032	+	True	True	False
AGRN	chr1:1050837-1051253	+	True	True	False
AGRN	chr1:1051043-1051253	+	True	True	False
AGRN	chr1:1051369-1051453	+	True	True	False
AGRN	chr1:1051369-1051728	+	False	False	False
AGRN	chr1:1051645-1051728	+	True	True	False
AGRN	chr1:1051645-1051746	+	False	True	False
AGRN	chr1:1051815-1051993	+	True	True	False
AGRN	chr1:1051815-1053461	+	False	True	False
AGRN	chr1:1051815-1053725	+	False	False	False
AGRN	chr1:1051815-1053753	+	True	True	False
AGRN	chr1:1052016-1053461	+	True	True	False
AGRN	chr1:1052573-1052731	+	False	False	False
AGRN	chr1:1052573-1052823	+	False	False	False
AGRN	chr1:1052730-1052823	+	False	False	False
AGRN	chr1:1053493-1053753	+	True	True	False
AGRN	chr1:1053977-1054448	+	True	True	False
AGRN	chr1:1054551-1054824	+	True	True	False
AGRN	chr1:1054551-1055066	+	False	False	False
AGRN	chr1:1054551-1055377	+	False	False	False
AGRN	chr1:1055215-1055377	+	False	False	True
AGRN	chr1:1055215-1055898	+	False	False	True
SCNN1D	chr1:1280666-1280837	+	False	False	False
SCNN1D	chr1:1280666-1281202	+	False	True	False
SCNN1D	chr1:1280666-1281226	+	True	True	False
SCNN1D	chr1:1280666-1281411	+	False	True	False
SCNN1D	chr1:1280666-1282242	+	False	False	False
SCNN1D	chr1:1280666-1282276	+	False	True	False
SCNN1D	chr1:1281297-1281411	+	True	True	False
SCNN1D	chr1:1281297-1282242	+	False	False	False
SCNN1D	chr1:1281297-1282276	+	False	True	False
SCNN1D	chr1:1281610-1282011	+	False	True	False
SCNN1D	chr1:1281610-1282117	+	False	True	False
SCNN1D	chr1:1281610-1282242	+	True	True	False
SCNN1D	chr1:1281610-1282276	+	False	True	False
SCNN1D	chr1:1282010-1282117	+	True	True	False
SCNN1D	chr1:1282187-1282276	+	True	True	False
SCNN1D	chr1:1282315-1283978	+	True	True	False
SCNN1D	chr1:1282319-1283978	+	True	True	False
SCNN1D	chr1:1284090-1285571	+	True	True	False
SCNN1D	chr1:1284090-1285926	+	True	True	False
SCNN1D	chr1:1285664-1285926	+	True	True	False
SCNN1D	chr1:1286278-1286768	+	True	True	False
SCNN1D	chr1:1286975-1287109	+	True	True	False
SCNN1D	chr1:1287299-1287508	+	True	True	False
SCNN1D	chr1:1287299-1287512	+	False	True	False
SCNN1D	chr1:1287596-1287673	+	True	True	False
SCNN1D	chr1:1287836-1287939	+	True	True	False
SCNN1D	chr1:1288037-1290271	+	True	True	False
SCNN1D	chr1:1288037-1290477	+	False	True	False
SCNN1D	chr1:1290388-1290477	+	True	True	False
SCNN1D	chr1:1290388-1290503	+	False	True	False
SCNN1D	chr1:1290555-1290637	+	True	True	False
SCNN1D	chr1:1290694-1290895	+	True	True	False
SCNN1D	chr1:1290953-1291065	+	True	True	False
SCNN1D	chr1:1291140-1291254	+	True	True	False
PUSL1	chr1:1308699-1308915	+	False	True	False
PUSL1	chr1:1308720-1308915	+	True	True	False
PUSL1	chr1:1308720-1309086	+	True	False	False
PUSL1	chr1:1308972-1309086	+	True	True	False
PUSL1	chr1:1309000-1309086	+	False	False	False
PUSL1	chr1:1309273-1309454	+	True	True	False
PUSL1	chr1:1309603-1309681	+	True	True	False
PUSL1	chr1:1309603-1309706	+	True	True	False
PUSL1	chr1:1309814-1310036	+	True	False	False
PUSL1	chr1:1309851-1310608	+	False	True	False
PUSL1	chr1:1309851-1310634	+	True	True	False
PUSL1	chr1:1310688-1310788	+	False	True	False
PUSL1	chr1:1310688-1310840	+	False	True	False
PUSL1	chr1:1310688-1310892	+	False	True	False
PUSL1	chr1:1310688-1310909	+	True	True	False
PUSL1	chr1:1310787-1310840	+	False	True	False
PUSL1	chr1:1310839-1310909	+	False	True	False
PUSL1	chr1:1311071-1311330	+	True	True	False
CPTP	chr1:1325102-1326836	+	True	True	True
CPTP	chr1:1325102-1327241	+	True	False	True
CPTP	chr1:1325595-1326836	+	True	True	True
CPTP	chr1:1327032-1327241	+	True	True	False
TAS1R3	chr1:1331536-1331638	+	True	True	False
TAS1R3	chr1:1331938-1332024	+	True	True	False
TAS1R3	chr1:1332806-1332921	+	True	True	False
TAS1R3	chr1:1333124-1333259	+	True	True	False
TAS1R3	chr1:1333124-1333506	+	False	False	False
TAS1R3	chr1:1333379-1333506	+	True	True	False
VWA1	chr1:1435146-1436927	+	True	True	True
VWA1	chr1:1435821-1436807	+	True	True	False
VWA1	chr1:1435821-1436927	+	True	True	False
VWA1	chr1:1435821-1437322	+	True	True	False
VWA1	chr1:1437484-1439081	+	True	True	False
ATAD3C	chr1:1450041-1450681	+	True	True	True
ATAD3C	chr1:1450758-1452046	+	True	True	False
ATAD3C	chr1:1452122-1452365	+	True	True	False
ATAD3C	chr1:1452434-1454345	+	True	True	False
ATAD3C	chr1:1452434-1455460	+	True	True	False
ATAD3C	chr1:1454500-1455460	+	True	True	False
ATAD3C	chr1:1455519-1455791	+	True	True	False
ATAD3C	chr1:1455519-1523839	+	False	False	False
ATAD3C	chr1:1455916-1456225	+	True	True	False
ATAD3C	chr1:1456349-1457129	+	True	True	False
ATAD3C	chr1:1457180-1459161	+	True	True	False
ATAD3C	chr1:1459231-1460750	+	True	True	False
ATAD3C	chr1:1460917-1462600	+	True	True	False
ATAD3C	chr1:1462708-1468384	+	True	True	False
ATAD3C	chr1:1462708-1477274	+	False	False	False
ATAD3B	chr1:1455519-1523839	+	False	False	True
ATAD3B	chr1:1462708-1477274	+	False	False	True
ATAD3B	chr1:1472089-1477274	+	True	True	False
ATAD3B	chr1:1472306-1477274	+	False	False	False
ATAD3B	chr1:1477350-1477751	+	False	False	False
ATAD3B	chr1:1477350-1478644	+	True	True	False
ATAD3B	chr1:1477350-1480867	+	True	True	False
ATAD3B	chr1:1478351-1478644	+	False	False	False
ATAD3B	chr1:1478745-1479049	+	True	True	False
ATAD3B	chr1:1479108-1480867	+	True	True	False
ATAD3B	chr1:1480908-1482266	+	True	True	False
ATAD3B	chr1:1480936-1482138	+	True	True	False
ATAD3B	chr1:1482303-1482545	+	True	True	False
ATAD3B	chr1:1482614-1485016	+	True	True	False
ATAD3B	chr1:1485171-1485782	+	True	True	False
ATAD3B	chr1:1485838-1486110	+	True	True	False
ATAD3B	chr1:1486235-1486544	+	True	True	False
ATAD3B	chr1:1486668-1487863	+	True	True	False
ATAD3B	chr1:1486668-1489204	+	True	False	False
ATAD3B	chr1:1487914-1489204	+	True	True	False
ATAD3B	chr1:1489274-1489692	+	True	False	False
ATAD3B	chr1:1489274-1490257	+	True	True	False
ATAD3B	chr1:1489811-1490257	+	True	False	False
ATAD3B	chr1:1490424-1490563	+	True	True	False
ATAD3B	chr1:1490671-1495485	+	True	True	False
ATAD3A	chr1:1455519-1523839	+	False	False	True
ATAD3A	chr1:1512473-1516012	+	True	True	False
ATAD3A	chr1:1512690-1516012	+	True	True	False
ATAD3A	chr1:1515858-1516012	+	False	False	False
ATAD3A	chr1:1516088-1517167	+	True	True	False
ATAD3A	chr1:1516088-1517311	+	True	True	False
ATAD3A	chr1:1517412-1517716	+	True	True	False
ATAD3A	chr1:1517775-1518921	+	True	True	False
ATAD3A	chr1:1518990-1519492	+	True	False	False
ATAD3A	chr1:1518990-1520141	+	True	True	False
ATAD3A	chr1:1519571-1520141	+	True	False	False
ATAD3A	chr1:1520306-1520548	+	True	True	False
ATAD3A	chr1:1520306-1522744	+	True	False	False
ATAD3A	chr1:1520306-1523511	+	False	False	False
ATAD3A	chr1:1520617-1522744	+	True	True	False
ATAD3A	chr1:1522899-1523511	+	True	True	False
ATAD3A	chr1:1523567-1523839	+	True	True	False
ATAD3A	chr1:1523964-1524273	+	True	True	False
ATAD3A	chr1:1524397-1525240	+	True	True	False
ATAD3A	chr1:1525291-1526461	+	True	True	False
ATAD3A	chr1:1526531-1527161	+	True	True	False
ATAD3A	chr1:1526531-1527695	+	True	True	False
ATAD3A	chr1:1527238-1527695	+	True	True	False
ATAD3A	chr1:1527809-1529223	+	False	False	False
ATAD3A	chr1:1527862-1529223	+	True	True	False
ATAD3A	chr1:1529331-1533926	+	True	True	False
MIB2	chr1:1615633-1616508	+	True	True	False
MIB2	chr1:1616100-1616508	+	True	True	False
MIB2	chr1:1616614-1617078	+	True	False	False
MIB2	chr1:1616614-1623389	+	True	True	False
MIB2	chr1:1616614-1623431	+	True	True	False
MIB2	chr1:1617515-1623431	+	True	True	False
MIB2	chr1:1617715-1623431	+	True	True	False
MIB2	chr1:1623482-1623774	+	True	False	False
MIB2	chr1:1623679-1623774	+	True	True	False
MIB2	chr1:1623699-1623774	+	True	True	False
MIB2	chr1:1623945-1624795	+	True	True	False
MIB2	chr1:1624901-1624965	+	True	False	False
MIB2	chr1:1624901-1624991	+	True	True	False
MIB2	chr1:1624901-1625286	+	True	True	False
MIB2	chr1:1625185-1625286	+	True	True	False
MIB2	chr1:1625428-1625546	+	True	True	False
MIB2	chr1:1625428-1625558	+	True	True	False
MIB2	chr1:1625428-1626650	+	True	True	False
MIB2	chr1:1625653-1625909	+	False	True	False
MIB2	chr1:1625653-1626367	+	True	False	False
MIB2	chr1:1625653-1626650	+	True	True	False
MIB2	chr1:1625653-1626837	+	True	True	False
MIB2	chr1:1625971-1626650	+	False	True	False
MIB2	chr1:1626754-1626837	+	True	True	False
MIB2	chr1:1626999-1627074	+	True	True	False
MIB2	chr1:1627207-1627296	+	True	True	False
MIB2	chr1:1627444-1627628	+	False	True	False
MIB2	chr1:1627444-1627673	+	True	True	False
MIB2	chr1:1627829-1628016	+	False	True	False
MIB2	chr1:1627829-1628019	+	True	True	False
MIB2	chr1:1627865-1628019	+	False	True	False
MIB2	chr1:1628179-1628273	+	True	True	False
MIB2	chr1:1628399-1628489	+	True	True	False
MIB2	chr1:1628722-1629034	+	True	True	False
MIB2	chr1:1628722-1629133	+	True	True	False
MIB2	chr1:1629311-1629385	+	True	True	False
MIB2	chr1:1629311-1629639	+	True	True	False
MIB2	chr1:1629404-1629488	+	True	False	False
MIB2	chr1:1629566-1629639	+	True	True	False
MIB2	chr1:1629704-1630292	+	True	True	False
PRKCZ	chr1:2050701-2055441	+	True	True	False
PRKCZ	chr1:2051012-2055441	+	True	True	False
PRKCZ	chr1:2055562-2056484	+	True	True	False
PRKCZ	chr1:2055562-2059541	+	True	True	False
PRKCZ	chr1:2055876-2056484	+	True	False	False
PRKCZ	chr1:2056573-2059541	+	True	True	False
PRKCZ	chr1:2059591-2071299	+	True	False	False
PRKCZ	chr1:2059591-2098347	+	False	False	False
PRKCZ	chr1:2059591-2135262	+	True	True	False
PRKCZ	chr1:2073929-2098347	+	True	True	False
PRKCZ	chr1:2073929-2135262	+	True	True	False
PRKCZ	chr1:2074275-2135262	+	True	True	False
PRKCZ	chr1:2074767-2135262	+	True	True	False
PRKCZ	chr1:2075133-2135262	+	True	True	False
PRKCZ	chr1:2075379-2135262	+	True	True	False
PRKCZ	chr1:2082460-2135262	+	True	False	False
PRKCZ	chr1:2098555-2135262	+	True	True	False
PRKCZ	chr1:2104895-2135262	+	True	True	False
PRKCZ	chr1:2106678-2106737	+	False	False	False
PRKCZ	chr1:2106678-2106795	+	False	False	False
PRKCZ	chr1:2111817-2135262	+	True	True	False
PRKCZ	chr1:2116310-2135262	+	True	True	False
PRKCZ	chr1:2134000-2135262	+	True	True	False
PRKCZ	chr1:2135086-2135262	+	True	True	False
PRKCZ	chr1:2135347-2144210	+	True	True	False
PRKCZ	chr1:2144341-2145338	+	True	True	False
PRKCZ	chr1:2144341-2145389	+	True	True	False
PRKCZ	chr1:2144341-2146027	+	True	True	False
PRKCZ	chr1:2144341-2148872	+	True	False	False
PRKCZ	chr1:2144584-2146027	+	True	True	False
PRKCZ	chr1:2145511-2146027	+	True	True	False
PRKCZ	chr1:2146108-2148872	+	True	True	False
PRKCZ	chr1:2148924-2150790	+	True	True	False
PRKCZ	chr1:2150978-2155995	+	True	True	False
PRKCZ	chr1:2156092-2169518	+	True	True	False
PRKCZ	chr1:2169117-2169518	+	True	False	False
PRKCZ	chr1:2169604-2171553	+	True	False	False
PRKCZ	chr1:2169604-2172055	+	True	True	False
PRKCZ	chr1:2171645-2172055	+	True	False	False
PRKCZ	chr1:2172190-2172301	+	True	True	False
PRKCZ	chr1:2172388-2173897	+	True	True	False
PRKCZ	chr1:2174016-2174754	+	True	True	False
PRKCZ	chr1:2174833-2175224	+	True	True	False
PRKCZ	chr1:2175313-2181832	+	True	False	False
PRKCZ	chr1:2175313-2184583	+	True	True	False
PRKCZ	chr1:2181914-2184583	+	True	False	False
PRKCZ	chr1:2184698-2184922	+	True	True	False
SKI	chr1:2227524-2302978	+	True	False	True
SKI	chr1:2229735-2302978	+	True	True	False
SKI	chr1:2232669-2302978	+	True	False	False
SKI	chr1:2248071-2302978	+	True	False	False
SKI	chr1:2303103-2303285	+	True	True	False
SKI	chr1:2303400-2303840	+	True	True	False
SKI	chr1:2304102-2304293	+	True	True	False
SKI	chr1:2304108-2304293	+	True	True	False
SKI	chr1:2304585-2306020	+	True	True	False
SKI	chr1:2304585-2318990	+	False	False	False
SKI	chr1:2306250-2306577	+	True	True	False
RER1	chr1:2391958-2393208	+	False	False	True
RER1	chr1:2391958-2393270	+	False	False	True
RER1	chr1:2391958-2395608	+	True	True	True
RER1	chr1:2391958-2395784	+	True	True	True
RER1	chr1:2392126-2395784	+	False	False	True
RER1	chr1:2393231-2395784	+	True	True	True
RER1	chr1:2393355-2394647	+	False	False	True
RER1	chr1:2393355-2395784	+	False	False	True
RER1	chr1:2394728-2395784	+	False	False	True
RER1	chr1:2395648-2395784	+	True	True	True
RER1	chr1:2395871-2397116	+	True	True	False
RER1	chr1:2397220-2399415	+	True	True	False
RER1	chr1:2397220-2400857	+	True	True	False
RER1	chr1:2399514-2400857	+	True	True	False
RER1	chr1:2400935-2402097	+	True	True	False
RER1	chr1:2400935-2402207	+	True	True	False
RER1	chr1:2402342-2403035	+	True	True	False
PLCH2	chr1:2416012-2430338	+	False	False	True
PLCH2	chr1:2416529-2430338	+	False	False	True
PLCH2	chr1:2426037-2430338	+	True	True	True
PLCH2	chr1:2430629-2478476	+	True	True	False
PLCH2	chr1:2467662-2478476	+	True	True	False
PLCH2	chr1:2476712-2478476	+	True	True	False
PLCH2	chr1:2478622-2479734	+	True	True	False
PLCH2	chr1:2479977-2480183	+	True	True	False
PLCH2	chr1:2479978-2480184	+	True	True	False
PLCH2	chr1:2480312-2484448	+	True	True	False
PLCH2	chr1:2484618-2486907	+	True	True	False
PLCH2	chr1:2484618-2487173	+	False	False	False
PLCH2	chr1:2487000-2487173	+	True	True	False
PLCH2	chr1:2487376-2487598	+	True	True	False
PLCH2	chr1:2487376-2489207	+	False	False	False
PLCH2	chr1:2487718-2489207	+	True	True	False
PLCH2	chr1:2489378-2489760	+	True	True	False
PLCH2	chr1:2489378-2491192	+	False	True	False
PLCH2	chr1:2489867-2491192	+	True	True	False
PLCH2	chr1:2491335-2494856	+	True	True	False
PLCH2	chr1:2494948-2495488	+	True	True	False
PLCH2	chr1:2495570-2496607	+	True	True	False
PLCH2	chr1:2496704-2496828	+	True	True	False
PLCH2	chr1:2497010-2497502	+	True	True	False
PLCH2	chr1:2497010-2498523	+	True	True	False
PLCH2	chr1:2497609-2498523	+	True	True	False
PLCH2	chr1:2498647-2498744	+	True	True	False
PLCH2	chr1:2498828-2499084	+	True	True	False
PLCH2	chr1:2499230-2499641	+	True	True	False
PLCH2	chr1:2499720-2502112	+	True	True	False
PLCH2	chr1:2502409-2503617	+	True	True	False
PLCH2	chr1:2502409-2503922	+	True	True	False
PLCH2	chr1:2502910-2503617	+	True	True	False
PLCH2	chr1:2503643-2503922	+	True	False	False
TNFRSF14	chr1:2552934-2556585	+	False	False	True
TNFRSF14	chr1:2554120-2556585	+	False	False	True
TNFRSF14	chr1:2555417-2556585	+	False	False	True
TNFRSF14	chr1:2555667-2556585	+	True	True	True
TNFRSF14	chr1:2555804-2556585	+	False	False	True
TNFRSF14	chr1:2555850-2556585	+	True	True	True
TNFRSF14	chr1:2556032-2556585	+	True	True	True
TNFRSF14	chr1:2556252-2556585	+	True	True	True
TNFRSF14	chr1:2556261-2556585	+	True	True	True
TNFRSF14	chr1:2556455-2559352	+	True	False	True
TNFRSF14	chr1:2556733-2557726	+	True	True	False
TNFRSF14	chr1:2556997-2557726	+	False	False	False
TNFRSF14	chr1:2557834-2558343	+	True	True	False
TNFRSF14	chr1:2558468-2558881	+	True	False	False
TNFRSF14	chr1:2558468-2559823	+	True	True	False
TNFRSF14	chr1:2559978-2560624	+	True	True	False
TNFRSF14	chr1:2560714-2561494	+	True	True	False
TNFRSF14	chr1:2560714-2561673	+	True	True	False
TNFRSF14	chr1:2560714-2561777	+	True	True	False
TNFRSF14	chr1:2560714-2562865	+	False	True	False
TNFRSF14	chr1:2561724-2562865	+	False	True	False
TNFRSF14	chr1:2561815-2562865	+	True	True	False
TNFRSF14	chr1:2561957-2562865	+	True	True	False
TNFRSF14	chr1:2562896-2563148	+	True	True	False
TNFRSF14	chr1:2562896-2565053	+	True	True	False
PRXL2B	chr1:2586591-2587091	+	True	False	True
PRXL2B	chr1:2586873-2587114	+	True	False	False
PRXL2B	chr1:2586948-2587091	+	True	True	False
PRXL2B	chr1:2587295-2587741	+	True	True	False
PRXL2B	chr1:2587792-2588336	+	True	True	False
PRXL2B	chr1:2587792-2588390	+	True	True	False
PRXL2B	chr1:2588453-2588530	+	True	True	False
PRXL2B	chr1:2588453-2588550	+	True	True	False
PRXL2B	chr1:2588453-2588922	+	True	True	False
PRXL2B	chr1:2588453-2588954	+	True	True	False
PRXL2B	chr1:2588453-2588957	+	True	True	False
PRXL2B	chr1:2588625-2588922	+	True	True	False
PRXL2B	chr1:2588625-2588954	+	True	True	False
PRXL2B	chr1:2588625-2588957	+	False	True	False
PRXL2B	chr1:2589040-2589410	+	True	True	False
PRXL2B	chr1:2589040-2589480	+	False	False	False
TPRG1L	chr1:3625273-3625424	+	True	True	False
TPRG1L	chr1:3625515-3625713	+	True	True	False
TPRG1L	chr1:3625515-3627500	+	True	True	False
TPRG1L	chr1:3625889-3627500	+	True	True	False
TPRG1L	chr1:3627653-3628409	+	True	True	False
TP73	chr1:3652641-3682333	+	True	True	True
TP73	chr1:3652641-3683060	+	False	False	True
TP73	chr1:3652641-3707549	+	False	False	True
TP73	chr1:3682430-3683060	+	True	True	False
TP73	chr1:3683180-3690747	+	False	False	False
TP73	chr1:3683180-3707549	+	True	True	False
TP73	chr1:3690944-3707549	+	True	True	False
TP73	chr1:3698151-3707549	+	True	True	False
TP73	chr1:3707791-3709728	+	False	False	False
TP73	chr1:3707791-3711899	+	False	False	False
TP73	chr1:3707791-3722021	+	True	True	False
TP73	chr1:3722207-3723354	+	True	True	False
TP73	chr1:3722207-3723359	+	False	False	False
TP73	chr1:3722207-3727115	+	False	False	False
TP73	chr1:3723469-3727115	+	True	True	False
TP73	chr1:3727224-3727628	+	True	True	False
TP73	chr1:3727770-3728129	+	True	True	False
TP73	chr1:3728217-3729327	+	True	True	False
TP73	chr1:3729448-3730000	+	True	True	False
TP73	chr1:3729448-3730927	+	True	True	False
TP73	chr1:3729448-3731463	+	True	True	False
TP73	chr1:3729448-3732747	+	True	True	False
TP73	chr1:3730148-3730927	+	True	True	False
TP73	chr1:3731065-3731463	+	True	True	False
TP73	chr1:3731065-3732747	+	True	True	False
TP73	chr1:3731556-3732747	+	True	True	False
SMIM1	chr1:3772788-3773063	+	True	True	True
SMIM1	chr1:3772841-3773063	+	True	True	True
SMIM1	chr1:3773181-3775299	+	True	True	True
SMIM1	chr1:3775483-3775795	+	True	True	False
DFFB	chr1:3857717-3858718	+	True	True	False
DFFB	chr1:3857717-3865812	+	False	False	False
DFFB	chr1:3858844-3860420	+	True	True	False
DFFB	chr1:3858844-3865643	+	True	False	False
DFFB	chr1:3858844-3865762	+	True	False	False
DFFB	chr1:3858844-3865812	+	True	True	False
DFFB	chr1:3858844-3867974	+	False	True	False
DFFB	chr1:3858866-3865762	+	True	True	False
DFFB	chr1:3858866-3865812	+	True	False	False
DFFB	chr1:3860506-3865812	+	True	False	False
DFFB	chr1:3866000-3866284	+	True	False	False
DFFB	chr1:3866000-3867974	+	True	True	False
DFFB	chr1:3866398-3867974	+	True	False	False
DFFB	chr1:3868053-3869605	+	True	True	False
DFFB	chr1:3869775-3872472	+	True	True	False
DFFB	chr1:3869775-3883507	+	False	False	False
DFFB	chr1:3872572-3873014	+	True	False	False
DFFB	chr1:3872572-3883507	+	True	True	False
DFFB	chr1:3872572-3883512	+	False	False	False
DFFB	chr1:3873137-3883507	+	True	False	False
DFFB	chr1:3883800-3885038	+	True	False	True
AJAP1	chr1:4655454-4711900	+	True	True	False
AJAP1	chr1:4711186-4711900	+	True	False	False
AJAP1	chr1:4712699-4769853	+	True	True	False
AJAP1	chr1:4769940-4772280	+	True	True	False
AJAP1	chr1:4772525-4774427	+	True	True	False
AJAP1	chr1:4774558-4777401	+	True	True	True
AJAP1	chr1:4774558-4782545	+	True	True	True
KCNAB2	chr1:5991043-6040517	+	True	True	True
KCNAB2	chr1:5991556-6040517	+	True	True	True
KCNAB2	chr1:5992788-5995863	+	True	True	True
KCNAB2	chr1:5992788-6018635	+	True	True	True
KCNAB2	chr1:5992788-6040517	+	True	True	True
KCNAB2	chr1:5992788-6072755	+	True	True	True
KCNAB2	chr1:5996084-6007439	+	True	False	True
KCNAB2	chr1:5996084-6018635	+	True	False	True
KCNAB2	chr1:5996084-6040517	+	True	True	True
KCNAB2	chr1:6011243-6011362	+	False	False	True
KCNAB2	chr1:6011243-6011402	+	False	False	True
KCNAB2	chr1:6018835-6040517	+	True	True	True
KCNAB2	chr1:6026445-6027356	+	True	True	True
KCNAB2	chr1:6026445-6040517	+	True	True	True
KCNAB2	chr1:6027459-6040517	+	True	True	True
KCNAB2	chr1:6034794-6040517	+	True	True	True
KCNAB2	chr1:6034963-6040517	+	True	True	True
KCNAB2	chr1:6035172-6040517	+	True	True	True
KCNAB2	chr1:6036048-6040517	+	True	False	True
KCNAB2	chr1:6040645-6041168	+	True	False	False
KCNAB2	chr1:6040645-6041831	+	True	True	False
KCNAB2	chr1:6040645-6072755	+	True	True	False
KCNAB2	chr1:6041872-6051511	+	True	False	False
KCNAB2	chr1:6041872-6072755	+	True	True	False
KCNAB2	chr1:6046183-6051511	+	True	True	False
KCNAB2	chr1:6046183-6072755	+	True	True	False
KCNAB2	chr1:6046357-6072755	+	True	True	False
KCNAB2	chr1:6051754-6072755	+	True	True	False
KCNAB2	chr1:6066276-6072755	+	True	True	False
KCNAB2	chr1:6072798-6073354	+	True	False	False
KCNAB2	chr1:6072798-6073733	+	True	True	False
KCNAB2	chr1:6073384-6073733	+	True	False	False
KCNAB2	chr1:6073770-6082195	+	True	True	False
KCNAB2	chr1:6082274-6085204	+	True	True	False
KCNAB2	chr1:6085248-6085740	+	True	True	False
KCNAB2	chr1:6085248-6086158	+	True	True	False
KCNAB2	chr1:6085248-6087467	+	True	True	False
KCNAB2	chr1:6085793-6086158	+	True	True	False
KCNAB2	chr1:6085793-6087467	+	True	True	False
KCNAB2	chr1:6087511-6088960	+	True	True	False
KCNAB2	chr1:6087511-6089008	+	True	True	False
KCNAB2	chr1:6089051-6090389	+	True	True	False
KCNAB2	chr1:6090475-6090730	+	True	False	False
KCNAB2	chr1:6090475-6091263	+	True	True	False
KCNAB2	chr1:6090475-6091863	+	True	False	False
KCNAB2	chr1:6090475-6094400	+	True	True	False
KCNAB2	chr1:6091307-6094400	+	True	True	False
KCNAB2	chr1:6094485-6095323	+	True	True	False
KCNAB2	chr1:6094962-6095323	+	True	False	False
KCNAB2	chr1:6095443-6095530	+	True	True	False
KCNAB2	chr1:6095624-6095939	+	True	False	False
KCNAB2	chr1:6095624-6096636	+	True	True	False
KCNAB2	chr1:6096204-6096636	+	True	False	False
KCNAB2	chr1:6096756-6097269	+	True	True	False
KCNAB2	chr1:6097357-6097517	+	True	True	False
KCNAB2	chr1:6097357-6098485	+	True	True	False
KCNAB2	chr1:6097555-6098485	+	True	True	False
RNF207	chr1:6206101-6206196	+	True	False	True
RNF207	chr1:6206302-6206536	+	True	True	True
RNF207	chr1:6206302-6206629	+	False	False	True
RNF207	chr1:6206726-6207064	+	False	False	False
RNF207	chr1:6206726-6207379	+	True	True	False
RNF207	chr1:6206726-6208881	+	False	True	False
RNF207	chr1:6207511-6208881	+	True	True	False
RNF207	chr1:6209025-6209115	+	True	True	False
RNF207	chr1:6209025-6209268	+	False	True	False
RNF207	chr1:6209025-6209414	+	True	True	False
RNF207	chr1:6209029-6209115	+	False	True	False
RNF207	chr1:6209196-6209268	+	True	True	False
RNF207	chr1:6209343-6209414	+	True	True	False
RNF207	chr1:6209539-6209924	+	True	True	False
RNF207	chr1:6209539-6209929	+	False	True	False
RNF207	chr1:6209970-6210223	+	True	True	False
RNF207	chr1:6209970-6210370	+	False	True	False
RNF207	chr1:6210295-6210370	+	True	True	False
RNF207	chr1:6210438-6210870	+	True	True	False
RNF207	chr1:6210438-6211867	+	True	True	False
RNF207	chr1:6210938-6211021	+	True	True	False
RNF207	chr1:6211118-6211867	+	True	True	False
RNF207	chr1:6211118-6211923	+	True	False	False
RNF207	chr1:6211118-6212231	+	False	False	False
RNF207	chr1:6212053-6212218	+	True	True	False
RNF207	chr1:6212053-6212231	+	True	True	False
RNF207	chr1:6212416-6212668	+	False	True	False
RNF207	chr1:6212416-6212682	+	True	True	False
RNF207	chr1:6212416-6213066	+	False	True	False
RNF207	chr1:6212482-6212668	+	False	False	False
RNF207	chr1:6212482-6212682	+	False	True	False
RNF207	chr1:6212733-6213066	+	True	True	False
RNF207	chr1:6212898-6213066	+	False	False	False
RNF207	chr1:6212903-6213066	+	True	False	False
RNF207	chr1:6213183-6215667	+	False	False	False
RNF207	chr1:6213183-6218289	+	True	True	False
RNF207	chr1:6215805-6216103	+	False	False	False
RNF207	chr1:6215805-6216136	+	False	False	False
RNF207	chr1:6215805-6218289	+	False	False	False
RNF207	chr1:6218369-6219236	+	True	True	False
RNF207	chr1:6218369-6222890	+	False	False	False
ESPN	chr1:6425249-6428226	+	True	True	False
ESPN	chr1:6428419-6440254	+	True	True	False
ESPN	chr1:6437506-6440254	+	True	False	False
ESPN	chr1:6437747-6440254	+	True	False	False
ESPN	chr1:6440440-6440626	+	True	True	False
ESPN	chr1:6440440-6440659	+	True	True	False
ESPN	chr1:6440808-6440934	+	True	True	False
ESPN	chr1:6441065-6444481	+	True	True	False
ESPN	chr1:6441291-6444481	+	False	False	False
ESPN	chr1:6444682-6445664	+	True	True	False
ESPN	chr1:6445935-6448641	+	True	True	False
ESPN	chr1:6447459-6448641	+	True	True	False
ESPN	chr1:6448117-6448641	+	True	True	False
ESPN	chr1:6448561-6448641	+	True	True	False
ESPN	chr1:6448802-6448893	+	True	True	False
ESPN	chr1:6448802-6451603	+	True	True	False
ESPN	chr1:6449091-6450444	+	True	True	False
ESPN	chr1:6449091-6451603	+	True	True	False
ESPN	chr1:6450470-6451603	+	True	True	False
ESPN	chr1:6451370-6451603	+	True	True	False
ESPN	chr1:6451748-6451833	+	True	True	False
ESPN	chr1:6452096-6454434	+	True	True	False
ESPN	chr1:6452096-6457184	+	True	True	False
ESPN	chr1:6457263-6457361	+	True	True	False
